code,shape,area,score,percent,circles,num_lines,corners
43093,15,8541.5,137,34.25,3,1,32
43093,13,8132.0,117,29.25,0,1,32
43093,14,8203.0,93,23.25,7,0,31
43093,13,6831.5,68,17.0,3,0,32
43093,13,8535.5,139,34.75,1,4,28
43093,12,8022.5,99,24.75,0,0,27
43093,15,9004.0,129,32.25,0,2,34
43093,12,7130.5,87,21.75,4,0,39
43093,14,7129.5,86,21.5,3,0,30
43093,12,8017.5,64,16.0,2,0,31
43093,17,7936.5,85,21.25,3,0,31
43093,14,7919.0,130,32.5,3,18,26
43093,15,8977.0,142,35.5,4,10,31
43093,13,7669.5,99,24.75,1,0,37
43093,10,8516.5,112,28.0,1,2,26
43093,13,8258.5,78,19.5,0,0,26
43093,12,8569.0,99,24.75,2,0,26
43093,12,7914.5,142,35.5,2,8,26
43093,13,8774.0,142,35.5,1,6,26
43093,13,7908.0,124,31.0,1,3,30
43093,13,9089.0,89,22.25,2,0,24
43093,12,7828.5,121,30.25,1,2,24
54200,8,8008.5,60,15.0,0,0,16
54200,8,5020.0,43,10.75,0,0,6
54200,5,8794.0,52,13.0,0,0,19
54200,7,5322.5,20,5.0,1,0,7
54200,6,8992.0,67,16.75,0,0,7
54200,8,5908.5,88,22.0,1,0,12
54200,4,7648.0,57,14.25,0,0,12
54200,8,5217.0,90,22.5,1,0,13
54200,9,8997.5,61,15.25,0,0,18
54200,8,5697.5,57,14.25,1,0,12
54200,8,6663.5,31,7.75,1,0,7
54200,8,5913.5,32,8.0,1,0,8
54200,7,7171.5,32,8.0,1,0,7
54200,6,8035.0,73,18.25,0,0,9
54200,9,8712.0,26,6.5,0,0,9
54200,8,5242.0,22,5.5,2,0,6
54200,5,8358.5,50,12.5,0,0,17
54200,8,7181.0,39,9.75,3,0,7
54200,7,4494.5,27,6.75,1,0,5
54200,5,7787.0,38,9.5,0,0,4
54200,8,6403.0,44,11.0,1,0,9
54200,7,6725.5,37,9.25,0,0,7
54200,9,6673.0,66,16.5,1,0,11
54200,9,8404.5,44,11.0,0,0,7
54200,8,7017.5,75,18.75,1,0,6
54200,7,8647.0,43,10.75,0,0,8
54200,7,9188.5,69,17.25,0,0,8
54200,9,6709.5,67,16.75,1,0,11
54200,9,9366.0,55,13.75,2,0,16
54200,7,6639.0,55,13.75,3,0,15
54200,9,6711.0,25,6.25,0,0,6
54200,5,8108.0,25,6.25,1,0,5
54200,5,7210.0,44,11.0,2,0,8
54200,8,6423.0,29,7.25,1,0,7
54200,5,7603.0,39,9.75,0,0,6
54200,10,4339.5,53,13.25,2,0,10
54200,4,7846.0,49,12.25,0,0,13
54200,9,5216.5,30,7.5,1,0,8
54200,6,8522.5,75,18.75,1,0,13
54200,7,8208.5,30,7.5,0,0,6
54200,9,6891.0,36,9.0,0,0,7
54200,7,8159.0,73,18.25,0,0,15
54200,9,6582.0,38,9.5,1,0,6
54200,9,6073.0,28,7.0,2,0,7
54200,7,6630.0,59,14.75,1,0,9
54200,6,7560.0,53,13.25,1,0,15
54200,6,8229.5,69,17.25,2,0,17
54200,7,5901.5,63,15.75,1,0,9
54200,7,4472.0,76,19.0,1,0,9
54200,5,7670.0,47,11.75,0,0,17
54200,8,7804.0,41,10.25,4,0,7
54200,8,5813.0,47,11.75,1,0,8
54200,6,9485.0,99,24.75,2,0,15
54200,7,5085.5,81,20.25,1,0,12
54200,8,9120.0,80,20.0,4,0,13
54200,6,6539.0,37,9.25,0,0,6
54200,9,6991.0,39,9.75,1,0,7
54200,5,7400.0,65,16.25,0,0,15
54200,7,7943.0,32,8.0,1,0,7
54200,7,7863.5,93,23.25,2,0,16
54200,6,7718.5,26,6.5,2,0,5
54200,5,6878.0,44,11.0,0,0,12
54200,7,9600.0,63,15.75,1,0,22
54200,8,6942.5,53,13.25,0,0,17
54200,8,5639.0,21,5.25,0,0,6
54200,6,4246.5,40,10.0,0,0,8
54200,5,7995.0,25,6.25,0,0,6
54200,8,5573.5,28,7.0,1,0,6
54200,7,7275.5,43,10.75,1,0,9
54200,7,6589.5,28,7.0,0,0,8
54200,8,9458.5,49,12.25,0,0,8
54200,8,5336.5,25,6.25,2,0,6
54200,7,7266.5,71,17.75,2,0,14
54200,8,6649.0,30,7.5,0,0,8
54200,7,8015.5,30,7.5,3,0,7
54200,7,8024.5,67,16.75,2,0,8
54200,4,7497.0,81,20.25,0,0,15
54200,8,3887.5,32,8.0,0,0,8
54200,8,5797.5,20,5.0,0,0,7
54200,7,5066.0,31,7.75,0,0,6
54200,9,8800.0,58,14.5,1,0,17
54200,8,5855.5,61,15.25,3,0,16
54200,8,6003.5,41,10.25,2,0,14
54200,6,7433.0,54,13.5,1,0,14
54200,9,6027.5,26,6.5,0,0,8
54200,4,7048.5,40,10.0,0,0,14
54200,7,8041.0,82,20.5,2,0,15
54200,4,6730.0,30,7.5,0,0,6
54200,7,5671.0,18,4.5,1,0,6
54200,8,7819.0,70,17.5,1,0,20
54200,6,8532.0,76,19.0,0,0,15
54200,8,6046.0,82,20.5,3,0,24
54200,6,8939.0,64,16.0,0,0,7
54200,9,7376.0,57,14.25,2,0,8
54200,9,7887.0,72,18.0,0,0,13
54200,4,6034.0,47,11.75,0,0,6
54200,4,6856.5,68,17.0,0,0,10
54200,8,5330.5,21,5.25,1,0,4
54200,9,7945.5,33,8.25,3,0,16
54200,4,6775.0,58,14.5,0,0,12
54200,6,7903.0,66,16.5,0,0,6
54200,8,8281.5,51,12.75,1,0,12
54200,9,7080.5,70,17.5,1,0,8
54200,6,7017.0,55,13.75,0,0,15
54200,6,9075.5,85,21.25,0,0,17
54200,9,7464.0,68,17.0,0,0,14
54200,7,8876.0,84,21.0,1,0,7
54200,7,7764.0,87,21.75,1,0,15
54200,13,5980.5,82,20.5,0,0,8
54200,7,8617.5,28,7.0,1,0,6
54200,7,9204.0,96,24.0,1,0,16
54200,8,7308.0,30,7.5,0,0,7
54200,9,8749.0,31,7.75,1,0,8
54200,7,3351.5,87,21.75,3,0,7
54200,4,7717.5,20,5.0,0,0,5
54200,7,8254.5,54,13.5,0,0,13
54200,8,7412.5,35,8.75,2,0,11
54200,8,5903.0,42,10.5,1,0,8
54200,9,6384.0,82,20.5,2,0,11
54200,6,6335.5,41,10.25,2,0,20
54200,8,5909.0,19,4.75,0,0,5
54200,5,7571.5,44,11.0,1,0,16
54200,6,7709.0,69,17.25,0,0,8
54200,8,4855.5,44,11.0,1,0,10
54200,8,6663.5,41,10.25,1,0,7
54200,5,7947.5,70,17.5,1,0,19
54200,6,9553.5,80,20.0,0,0,17
54200,6,4589.5,54,13.5,0,0,9
54200,8,6877.0,56,14.0,1,0,13
54200,7,6702.5,47,11.75,0,0,7
54200,8,6475.0,28,7.0,1,0,10
54200,5,6369.5,24,6.0,0,0,5
54200,9,4495.0,27,6.75,1,0,7
54200,6,7245.5,46,11.5,0,0,7
54200,7,4736.5,32,8.0,1,0,6
54200,5,6608.5,57,14.25,0,0,15
54200,7,8201.5,90,22.5,0,0,14
54200,10,4473.5,54,13.5,0,0,13
54200,4,8459.0,73,18.25,0,0,16
54200,8,4441.0,19,4.75,0,0,8
54200,5,7830.0,25,6.25,1,0,5
54200,6,6723.5,33,8.25,0,0,12
54200,7,8438.0,41,10.25,0,0,9
54200,8,5420.0,79,19.75,0,0,9
54200,8,9239.0,70,17.5,2,0,17
54200,8,7817.5,41,10.25,1,0,7
54200,6,8070.0,64,16.0,1,0,14
54200,5,6537.0,29,7.25,1,0,6
54200,8,6498.5,56,14.0,0,0,7
54200,4,7004.5,22,5.5,0,0,5
54200,6,8347.5,31,7.75,1,0,6
54200,5,6760.5,57,14.25,4,0,11
54200,5,8698.0,67,16.75,0,0,16
54200,9,5985.5,24,6.0,1,0,6
54200,8,9043.0,75,18.75,0,0,7
54200,6,7496.5,67,16.75,1,0,16
54200,8,7232.5,82,20.5,0,0,8
54200,7,8213.5,42,10.5,1,0,7
54200,8,6332.0,71,17.75,1,0,14
54200,7,8685.5,82,20.5,1,0,18
54200,6,3921.5,26,6.5,2,0,6
54200,9,6452.0,39,9.75,0,0,10
54200,7,9120.5,47,11.75,1,0,9
54200,7,7443.5,47,11.75,0,0,18
54200,6,9294.5,50,12.5,1,0,18
54200,9,5226.5,25,6.25,0,0,8
54200,8,6470.5,59,14.75,1,0,14
54200,10,7508.5,41,10.25,0,0,11
54200,7,8474.0,57,14.25,0,0,11
54200,9,5981.5,22,5.5,1,0,7
54200,8,6879.5,28,7.0,2,0,8
54200,8,6121.0,67,16.75,2,0,12
54200,8,6053.5,50,12.5,0,0,8
54200,5,7423.0,71,17.75,0,0,13
54200,5,8353.0,55,13.75,0,0,15
54200,9,7627.5,44,11.0,2,0,7
54200,8,6915.5,36,9.0,1,0,6
54200,8,6128.5,23,5.75,0,0,7
54200,7,7817.0,33,8.25,0,0,7
54200,6,7024.5,51,12.75,1,0,12
54200,9,7951.5,42,10.5,1,0,13
54200,8,6192.5,42,10.5,0,0,7
54200,7,6083.5,36,9.0,2,0,7
54200,9,5970.5,79,19.75,1,0,10
54200,8,6418.5,54,13.5,0,0,13
54200,9,8286.0,44,11.0,0,0,7
54200,8,7799.5,55,13.75,1,0,12
54200,8,8335.0,43,10.75,1,0,6
54200,8,4944.0,44,11.0,1,0,8
54200,9,6091.5,23,5.75,0,0,9
54200,11,5160.0,75,18.75,0,0,13
54200,4,7821.0,25,6.25,0,0,5
54200,7,9333.5,87,21.75,1,0,7
54200,8,7420.0,89,22.25,2,0,12
54200,8,5229.0,27,6.75,1,0,6
54200,7,7183.5,58,14.5,1,0,10
54200,6,9433.5,72,18.0,0,0,8
54200,8,4291.0,51,12.75,0,0,7
54200,5,8230.0,60,15.0,1,0,6
54200,13,6854.0,74,18.5,1,0,12
54200,7,5590.5,28,7.0,0,0,7
54200,8,6922.0,41,10.25,1,0,14
54200,11,7035.5,87,21.75,0,0,10
54200,6,7426.5,31,7.75,1,0,7
54200,6,8700.0,26,6.5,0,0,5
54200,8,7685.5,52,13.0,2,0,15
54200,4,8265.0,50,12.5,0,0,18
54200,8,4959.0,61,15.25,1,0,9
54200,7,9414.5,59,14.75,0,0,15
54200,8,7150.0,54,13.5,0,0,7
54200,5,8273.5,27,6.75,0,0,5
54200,8,5935.0,58,14.5,2,0,8
54200,14,5289.5,83,20.75,1,0,14
54200,8,8240.5,36,9.0,1,0,6
54200,4,7156.5,71,17.75,0,0,13
54200,9,8496.0,41,10.25,0,0,7
54200,7,6474.5,57,14.25,1,0,7
54200,7,4274.0,28,7.0,1,0,8
54200,9,9428.5,37,9.25,0,0,8
54200,7,5267.5,29,7.25,1,0,6
54200,8,4210.0,33,8.25,1,0,8
54200,6,7713.5,55,13.75,0,0,19
54200,6,8381.5,30,7.5,1,0,5
54200,9,8181.0,57,14.25,1,0,13
54200,5,9137.0,84,21.0,2,0,16
54200,7,6777.0,71,17.75,4,0,15
54200,6,5511.0,18,4.5,0,0,7
54200,5,7771.0,48,12.0,0,0,6
54200,4,7984.0,104,26.0,0,1,5
54200,6,4629.0,28,7.0,0,0,6
54200,7,5893.5,51,12.75,0,0,15
54200,8,7301.0,48,12.0,1,0,13
54200,7,6711.5,43,10.75,1,0,7
54200,7,7103.0,54,13.5,0,0,9
54200,6,8920.0,86,21.5,1,0,15
54200,5,5923.0,22,5.5,1,0,6
54200,9,7429.0,34,8.5,2,0,7
54200,7,8217.0,35,8.75,1,0,8
54200,8,6568.5,69,17.25,0,0,17
54200,9,8216.0,66,16.5,0,0,18
54200,8,7018.5,36,9.0,2,0,14
54200,9,5912.5,36,9.0,1,0,10
54200,4,6835.0,73,18.25,0,0,13
54200,7,7993.5,37,9.25,0,0,8
54200,8,8634.0,69,17.25,1,0,7
54200,7,8304.5,72,18.0,4,0,13
54200,8,8944.5,62,15.5,0,0,16
54200,7,3626.0,27,6.75,1,0,7
54200,7,6385.0,34,8.5,0,0,9
54200,5,6957.0,26,6.5,0,0,6
54200,7,4276.5,45,11.25,1,0,5
54200,4,6890.0,43,10.75,0,0,4
54200,9,8025.0,42,10.5,0,0,11
54200,8,7451.0,28,7.0,2,0,7
54200,6,7431.5,67,16.75,0,0,17
54200,8,7325.0,40,10.0,2,0,14
54200,7,6622.5,50,12.5,3,0,9
54200,8,6105.0,27,6.75,1,0,7
54200,8,9444.5,61,15.25,1,0,15
54200,9,6220.5,50,12.5,1,0,6
54200,6,8163.5,92,23.0,0,0,13
54200,6,7149.0,42,10.5,0,0,7
54200,8,7817.5,30,7.5,1,0,10
54200,7,7448.0,59,14.75,1,0,8
54200,6,7817.5,60,15.0,1,0,19
54200,9,6114.5,43,10.75,1,0,7
54200,4,7534.0,75,18.75,0,0,14
54200,7,4030.0,39,9.75,1,0,6
54200,6,9222.5,24,6.0,0,0,5
54200,8,6694.0,66,16.5,1,0,12
54200,4,4946.0,43,10.75,1,0,10
54200,8,5360.5,25,6.25,1,0,7
54200,8,4007.0,59,14.75,2,0,8
54200,7,8615.5,73,18.25,2,0,19
54200,7,6222.5,70,17.5,2,0,8
54200,8,5593.0,43,10.75,0,0,7
54200,7,7545.5,73,18.25,0,0,16
54200,6,5470.0,32,8.0,1,0,6
54200,6,9362.0,73,18.25,0,0,13
54200,8,5803.5,70,17.5,1,0,13
54200,5,9122.5,69,17.25,0,0,19
54200,8,5516.5,54,13.5,2,0,8
54200,8,7537.5,55,13.75,0,0,8
54200,4,6024.0,48,12.0,0,0,13
54200,5,8081.0,43,10.75,1,0,13
54200,8,6855.5,37,9.25,1,0,7
54200,6,7552.5,46,11.5,3,0,8
54200,7,7839.5,78,19.5,1,0,10
54200,5,7947.0,79,19.75,1,0,15
54200,8,8052.0,53,13.25,2,0,15
54200,6,8247.5,40,10.0,0,0,9
54200,7,6960.5,53,13.25,0,0,8
54200,5,6837.0,52,13.0,4,0,15
54200,8,5112.0,46,11.5,1,0,14
54200,9,8882.0,55,13.75,1,0,15
54200,9,5902.0,54,13.5,1,0,8
54200,7,4617.0,39,9.75,1,0,8
54200,6,7926.0,42,10.5,0,0,6
54200,7,9311.5,28,7.0,3,0,6
54200,7,7008.5,91,22.75,1,0,15
54200,8,6208.0,43,10.75,1,0,11
54200,10,6767.0,32,8.0,2,0,8
54200,9,6794.5,32,8.0,1,0,7
54200,8,5681.0,18,4.5,2,0,6
54200,6,7432.0,85,21.25,0,0,11
54200,6,7630.5,36,9.0,1,0,5
54200,8,7052.0,74,18.5,0,0,12
54200,10,6396.0,53,13.25,2,0,13
54200,7,6133.5,77,19.25,0,0,15
54200,4,7354.0,71,17.75,0,0,14
54200,7,8824.5,91,22.75,4,0,17
54200,6,6717.5,38,9.5,4,0,6
54200,6,3964.5,21,5.25,1,0,6
54200,7,8618.0,62,15.5,4,0,17
54200,5,8512.5,22,5.5,0,0,5
54200,12,4096.0,76,19.0,0,0,10
54200,9,5861.0,69,17.25,1,0,16
54200,5,7307.5,78,19.5,0,0,14
54200,7,7077.5,45,11.25,1,0,13
54200,5,7045.0,66,16.5,0,0,5
54200,7,6828.5,39,9.75,1,0,8
54200,7,7291.5,68,17.0,0,0,13
54200,6,8204.0,80,20.0,2,0,17
54200,6,7259.0,39,9.75,0,0,15
54200,7,8761.0,65,16.25,0,0,9
54200,7,6810.0,36,9.0,1,0,8
54200,8,4940.5,55,13.75,3,0,16
54200,7,4524.0,21,5.25,1,0,7
54200,7,8084.0,48,12.0,2,0,15
54200,5,6533.0,29,7.25,1,0,6
54200,8,7619.5,41,10.25,1,0,7
54200,6,8188.0,51,12.75,0,0,16
54200,6,8902.5,32,8.0,1,0,6
54200,9,5333.5,37,9.25,1,0,7
54200,7,5027.0,59,14.75,0,0,6
54200,8,6565.0,47,11.75,0,0,7
54200,7,8982.5,54,13.5,1,0,16
54200,5,6782.5,26,6.5,2,0,6
54200,11,6194.5,57,14.25,1,0,13
54200,5,7077.5,23,5.75,0,0,7
54200,4,3916.0,29,7.25,0,0,7
54200,6,8391.5,52,13.0,5,0,16
54200,13,7238.0,59,14.75,0,0,17
54200,6,7185.0,43,10.75,1,0,9
54200,7,7777.0,51,12.75,2,0,15
54200,7,6138.5,34,8.5,2,0,8
54200,8,9597.5,52,13.0,0,0,8
54200,6,4649.0,19,4.75,0,0,6
54200,13,6190.5,46,11.5,2,0,11
54200,7,8775.0,32,8.0,1,0,6
54200,8,6472.0,57,14.25,3,0,13
54200,7,7108.5,60,15.0,0,0,7
54200,6,7297.0,59,14.75,0,0,16
54200,9,6205.0,29,7.25,3,0,7
54200,9,7729.0,51,12.75,0,0,9
54200,7,7143.5,65,16.25,3,0,17
54200,7,7299.5,31,7.75,1,0,6
54200,8,6483.5,24,6.0,0,0,7
54200,8,6286.5,46,11.5,0,0,9
54200,9,8204.5,35,8.75,1,0,7
54200,7,7887.5,70,17.5,0,0,18
54200,7,6078.5,45,11.25,1,0,9
54200,7,7264.5,63,15.75,3,0,13
54200,7,6493.0,33,8.25,1,0,7
54200,9,6374.0,56,14.0,1,0,7
54200,7,6796.5,49,12.25,0,0,9
54200,7,8421.0,67,16.75,0,0,13
54200,7,8281.0,79,19.75,0,0,8
54200,7,8148.5,66,16.5,3,0,15
54200,6,7442.5,38,9.5,1,0,7
54200,10,6813.0,68,17.0,1,0,11
54200,7,6815.0,30,7.5,0,0,7
54200,8,5589.0,50,12.5,2,0,11
54200,7,8166.0,54,13.5,1,0,16
54200,9,6714.0,33,8.25,1,0,6
54200,7,6266.5,50,12.5,2,0,12
54200,6,9522.0,64,16.0,0,0,16
54200,8,6130.5,54,13.5,1,0,7
54200,10,8222.0,36,9.0,2,0,14
54200,6,7236.5,54,13.5,3,0,16
54200,9,8438.5,76,19.0,0,0,11
54200,8,7545.5,65,16.25,2,0,7
54200,11,4563.0,76,19.0,0,0,11
54200,8,6550.5,28,7.0,0,0,8
54200,6,4483.0,37,9.25,0,0,6
54200,5,8161.0,32,8.0,0,0,15
54200,8,6231.5,23,5.75,2,0,6
54200,11,4673.0,36,9.0,3,0,12
54200,9,7118.5,48,12.0,2,0,11
54200,8,5547.5,46,11.5,4,0,8
54200,4,8146.5,18,4.5,0,0,5
54200,8,5212.0,25,6.25,1,0,6
54200,8,5854.5,42,10.5,0,0,6
54200,8,5055.0,67,16.75,1,0,11
54200,7,7557.0,88,22.0,3,0,15
54200,6,8201.5,91,22.75,1,0,15
54200,9,5044.5,25,6.25,0,0,11
54200,7,4591.5,31,7.75,1,0,13
54200,9,6504.5,48,12.0,0,0,6
54200,9,8508.5,71,17.75,2,0,15
54200,9,6744.0,57,14.25,2,0,6
54200,8,8602.5,32,8.0,1,0,8
54200,4,6987.5,30,7.5,0,0,6
54200,10,6964.5,92,23.0,3,0,15
54200,7,9095.0,46,11.5,0,0,7
54200,9,5941.5,53,13.25,1,0,6
54200,7,8212.5,52,13.0,0,0,5
54200,6,4143.0,40,10.0,1,0,4
54200,7,6736.5,81,20.25,2,0,13
54200,7,6969.5,48,12.0,0,0,8
54200,6,8445.5,24,6.0,0,0,6
54200,8,5322.5,77,19.25,3,0,10
54200,7,7488.5,64,16.0,2,0,17
54200,5,6969.5,37,9.25,0,0,6
54200,8,5628.5,32,8.0,2,0,7
54200,9,5873.0,13,3.25,0,0,7
54200,7,7694.0,82,20.5,2,0,18
54200,7,8351.0,82,20.5,0,0,15
54200,6,8945.0,90,22.5,1,0,15
54200,8,6912.0,81,20.25,1,0,7
54200,9,6578.5,35,8.75,3,0,7
54200,9,6138.5,30,7.5,1,0,6
54200,7,6300.0,36,9.0,2,0,7
54200,9,5738.5,53,13.25,1,0,12
54200,4,7908.0,21,5.25,1,0,5
54200,13,6082.5,41,10.25,4,0,10
54200,7,7322.5,34,8.5,0,0,7
54200,7,6530.0,76,19.0,0,0,14
54200,8,6462.0,76,19.0,1,0,6
54200,9,8026.0,47,11.75,1,0,7
54200,6,8663.0,42,10.5,0,0,6
54200,8,3936.0,37,9.25,1,0,7
54200,7,5735.5,32,8.0,1,0,14
54200,8,6572.0,48,12.0,1,0,14
54200,7,6115.5,19,4.75,1,0,6
54200,5,8136.5,47,11.75,0,0,21
54200,8,6604.5,18,4.5,2,0,6
54200,9,6096.5,21,5.25,1,0,7
54200,8,5298.5,45,11.25,3,0,6
54200,8,5450.0,21,5.25,1,0,6
54200,10,6330.5,35,8.75,0,0,11
54200,6,7595.5,55,13.75,0,0,6
54200,6,8407.5,36,9.0,0,0,9
54200,7,6577.0,43,10.75,1,0,9
54200,7,7234.0,91,22.75,1,0,16
54200,7,7236.0,71,17.75,0,0,7
54200,9,6837.5,57,14.25,1,0,9
54200,8,4610.5,38,9.5,2,0,7
54200,7,7486.0,34,8.5,1,0,9
54200,7,6714.0,79,19.75,1,0,15
54200,9,9741.0,57,14.25,2,0,7
54200,8,6145.5,50,12.5,2,0,11
54200,7,7801.0,74,18.5,1,0,9
54200,8,7225.5,51,12.75,0,0,13
54200,6,7488.5,30,7.5,1,0,8
54200,8,7889.5,48,12.0,0,0,9
54200,8,7016.5,62,15.5,1,0,8
54200,3,0.5,43,10.75,0,0,5
54200,7,7543.5,31,7.75,3,0,8
54200,8,5489.5,60,15.0,2,0,12
54200,4,6701.0,41,10.25,1,0,6
54200,8,7050.0,37,9.25,0,0,8
54200,7,6857.0,51,12.75,1,0,7
54200,6,8327.0,41,10.25,2,0,7
54200,7,7899.5,59,14.75,0,0,18
54200,9,6289.0,63,15.75,0,0,8
54200,9,7484.5,51,12.75,4,0,9
54200,7,8498.5,36,9.0,1,0,6
54200,7,8274.0,80,20.0,2,0,16
54200,8,5721.5,62,15.5,1,0,13
54200,8,5080.5,27,6.75,2,0,7
54200,8,4909.0,14,3.5,1,0,6
54200,6,9272.5,63,15.75,4,0,15
54200,6,6291.5,88,22.0,0,0,12
54200,8,8421.5,39,9.75,2,0,9
54200,5,7290.0,44,11.0,0,0,13
54200,9,7243.5,74,18.5,3,0,12
54200,6,6592.0,62,15.5,0,0,14
54200,8,7496.0,65,16.25,0,0,12
54200,6,3548.5,42,10.5,1,0,4
54200,9,6016.0,34,8.5,3,0,13
54200,8,5845.5,66,16.5,1,0,6
54200,9,7351.0,78,19.5,0,0,14
54200,4,6495.5,57,14.25,0,0,14
54200,11,4576.5,50,12.5,1,0,9
54200,9,7417.0,83,20.75,1,0,9
54200,7,6584.0,51,12.75,0,0,16
54200,6,5777.5,50,12.5,0,0,13
54200,5,7660.0,37,9.25,0,0,9
54200,8,5203.0,24,6.0,0,0,6
54200,7,6732.5,84,21.0,1,0,18
54200,5,8227.5,67,16.75,1,0,14
54200,7,7383.5,80,20.0,2,0,16
54200,7,6420.0,34,8.5,0,0,7
54200,8,7875.0,80,20.0,1,0,14
54200,6,3576.0,74,18.5,1,0,7
54200,7,7145.5,46,11.5,1,0,7
54200,7,6400.5,72,18.0,1,0,17
54200,9,8407.0,86,21.5,1,0,15
54200,6,7124.5,45,11.25,2,0,7
54200,5,7647.0,55,13.75,0,0,8
54200,7,5607.0,91,22.75,1,0,13
54200,6,8740.5,59,14.75,0,0,6
54200,10,6957.0,89,22.25,1,0,14
54200,8,8134.0,73,18.25,3,0,7
54200,8,7757.0,57,14.25,2,0,11
54200,7,8262.5,58,14.5,0,0,8
54200,8,5969.0,65,16.25,2,0,12
54200,8,9250.0,53,13.25,1,0,14
54200,7,6931.0,89,22.25,1,0,14
54200,8,9227.0,46,11.5,0,0,8
54200,7,5707.0,59,14.75,2,0,8
54200,9,7012.5,20,5.0,0,0,7
54200,9,5501.5,33,8.25,2,0,13
54200,5,7143.5,24,6.0,2,0,6
54200,6,8191.5,43,10.75,3,0,8
54200,8,6218.5,69,17.25,1,0,7
54200,8,8560.5,80,20.0,0,0,17
54200,9,5584.0,69,17.25,2,0,14
54200,7,8632.5,86,21.5,4,0,16
54200,7,9194.5,79,19.75,0,0,23
54200,7,6363.0,41,10.25,0,0,7
54200,9,8033.5,34,8.5,0,0,9
54200,8,6053.5,49,12.25,1,0,12
54200,7,8758.5,35,8.75,1,0,7
54200,8,8179.5,58,14.5,2,0,14
54200,9,8773.0,54,13.5,1,0,7
54200,8,5543.0,61,15.25,1,0,6
54200,9,4797.0,26,6.5,1,0,9
54200,5,7049.5,31,7.75,0,0,7
54200,6,9358.5,43,10.75,0,0,6
54200,7,3788.5,40,10.0,0,0,6
54200,6,8144.0,72,18.0,0,0,16
54200,8,8357.0,59,14.75,3,0,16
54200,8,6340.0,63,15.75,3,0,16
54200,9,5299.5,42,10.5,2,0,10
54200,7,9105.0,38,9.5,1,0,7
54200,7,7625.0,68,17.0,0,0,14
54200,9,5373.5,83,20.75,1,0,15
54200,5,7947.0,73,18.25,0,0,17
54200,6,7984.0,51,12.75,2,0,14
54200,6,6762.5,28,7.0,0,0,8
54200,7,7167.0,42,10.5,0,0,14
54200,7,5279.0,49,12.25,1,0,11
54200,4,7922.0,62,15.5,0,0,16
54200,10,5781.5,22,5.5,1,0,7
54200,9,571.5,49,12.25,1,0,9
54200,6,7968.5,80,20.0,0,0,5
54200,5,8415.0,82,20.5,0,0,15
54200,8,6540.5,50,12.5,3,0,14
54200,7,7219.5,29,7.25,1,0,7
54200,8,6382.0,74,18.5,0,0,13
54200,6,9167.5,34,8.5,1,0,7
54200,5,6892.0,69,17.25,2,0,13
54200,6,8109.5,71,17.75,0,0,13
54200,8,8027.5,69,17.25,2,0,7
54200,7,9536.5,68,17.0,1,0,7
54200,9,6292.5,74,18.5,1,0,7
54200,5,8546.0,34,8.5,0,0,7
54200,8,5752.0,44,11.0,0,0,7
54200,5,9446.0,80,20.0,4,0,16
54200,7,5958.0,65,16.25,7,0,14
54200,8,6772.5,60,15.0,1,0,7
54200,7,8237.5,36,9.0,1,0,7
54200,7,5032.5,34,8.5,0,0,7
54200,5,8217.5,41,10.25,0,0,18
54200,6,7646.0,59,14.75,0,0,14
54200,8,8437.5,38,9.5,1,0,7
54200,7,5142.5,74,18.5,1,0,9
54200,7,8189.5,59,14.75,0,0,22
54200,8,6167.5,50,12.5,2,0,11
54200,8,6165.5,34,8.5,3,0,7
54200,8,9080.0,55,13.75,2,0,9
54200,9,7540.5,57,14.25,1,0,11
54200,6,5943.5,29,7.25,0,0,6
54200,9,5655.5,42,10.5,3,0,12
54200,9,6260.5,39,9.75,2,0,6
54200,8,5980.0,22,5.5,1,0,7
54200,6,9241.0,42,10.5,0,0,10
54200,9,5900.0,26,6.5,1,0,6
54200,9,4679.0,42,10.5,4,0,13
54200,8,7160.5,33,8.25,0,0,13
54200,6,7197.0,43,10.75,0,0,9
54200,7,7531.5,47,11.75,1,0,18
54200,5,7871.5,62,15.5,0,0,5
54200,8,5710.0,54,13.5,1,0,9
54200,7,9539.0,78,19.5,1,0,11
54200,7,5656.5,85,21.25,0,0,10
54200,7,6217.5,61,15.25,0,0,16
54200,5,8101.0,65,16.25,0,0,16
54200,8,7239.0,88,22.0,4,0,7
54200,8,7868.5,63,15.75,1,0,13
54200,9,6776.0,69,17.25,0,0,10
54200,5,7283.5,62,15.5,0,0,13
54200,9,7052.0,36,9.0,2,0,7
54200,8,6398.0,23,5.75,1,0,8
54200,8,7079.5,83,20.75,0,0,14
54200,4,7784.0,73,18.25,0,0,5
54200,8,6795.0,64,16.0,0,0,14
54200,8,6144.0,28,7.0,3,0,8
54200,8,4195.0,51,12.75,1,0,8
54200,5,6704.0,42,10.5,1,0,10
54200,6,8249.0,56,14.0,1,0,10
54200,8,5779.0,33,8.25,1,0,7
54200,4,8089.5,67,16.75,0,0,17
54200,8,3763.5,64,16.0,1,0,7
54200,8,5670.5,34,8.5,1,0,6
54200,4,7218.5,20,5.0,1,0,6
54200,8,9581.0,58,14.5,0,0,18
54200,7,5595.0,54,13.5,1,0,14
54200,9,7590.0,30,7.5,2,0,13
54200,10,6893.5,24,6.0,1,0,7
54200,8,8923.0,72,18.0,0,0,13
